sample_id,phrase_index,endpoint,current_s,automatic_s,duration_s,char_start,char_end,text,alignment_source,annotator,review_fingerprint,reference_s,reviewer,review_status,reference_source,reference_id,decision_note,flags,validation_state,validation_error
-AUZQgSxyPQ$_$2,3,end_s,8.25,8.25,22.511003,73,109,Ph balanced and hydrating exfoliant ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,4,start_s,8.770000457763672,8.770000457763672,22.511003,109,127,containing jojoba ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,4,end_s,9.9399995803833,9.9399995803833,22.511003,109,127,containing jojoba ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,5,start_s,10.279999732971191,10.279999732971191,22.511003,127,147,and acai fruit oils ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,5,end_s,11.569999694824219,11.569999694824219,22.511003,127,147,and acai fruit oils ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,6,start_s,12.359999656677246,12.359999656677246,22.511003,147,184,and bamboo and prickly bear extracts ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,6,end_s,15.140000343322754,15.140000343322754,22.511003,147,184,and bamboo and prickly bear extracts ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,7,start_s,15.9399995803833,15.9399995803833,22.511003,184,209,"deliver intense healing, ",mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,7,end_s,17.299999237060547,17.299999237060547,22.511003,184,209,"deliver intense healing, ",mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,8,start_s,17.809999465942383,17.809999465942383,22.511003,209,241,while smooth granules buff away ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,8,end_s,19.729999542236328,19.729999542236328,22.511003,209,241,while smooth granules buff away ,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,9,start_s,20.1200008392334,20.1200008392334,22.511003,241,247,"dead, ",mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,9,end_s,20.389999389648438,20.389999389648438,22.511003,241,247,"dead, ",mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,10,start_s,20.700000762939453,20.700000762939453,22.511003,247,262,dry skin cells.,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-AUZQgSxyPQ$_$2,10,end_s,22.404563,22.404563,22.511003,247,262,dry skin cells.,mfa-3.4.1/english_mfa-3.1.0,,a693406e63cca432b9ce353632909401e14f4e6729e1c8df038e97c301e14468,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,0,start_s,0.0,0.0,8.261979,0,4,The ,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,0,end_s,0.5299999713897705,0.5299999713897705,8.261979,0,4,The ,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,1,start_s,1.2200000286102295,1.2200000286102295,8.261979,4,41,August jobs report is out and it was ,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,1,end_s,4.429999828338623,4.429999828338623,8.261979,4,41,August jobs report is out and it was ,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,2,start_s,4.429999828338623,4.429999828338623,8.261979,41,77,seen overall as solid but not great.,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HeZS2-Prhc$_$2,2,end_s,7.630000114440918,7.630000114440918,8.261979,41,77,seen overall as solid but not great.,mfa-3.4.1/english_mfa-3.1.0,,c818c5544998889a242d7cb1378733255286be3b1f1c15c94867048060b4da98,,,pending,,,,,pending,
-HwX2H8Z4hY$_$2,0,start_s,0.0,0.0,3.982031,0,30,"” [President Ronald Reagan:] """,mfa-3.4.1/english_mfa-3.1.0,,ffed0e2c51609586da1cacf91074d31c9b24a664cc0f0ac4c95753b99f08ebe7,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$2,0,end_s,0.8299999833106995,0.8299999833106995,3.982031,0,30,"” [President Ronald Reagan:] """,mfa-3.4.1/english_mfa-3.1.0,,ffed0e2c51609586da1cacf91074d31c9b24a664cc0f0ac4c95753b99f08ebe7,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$2,1,start_s,2.6700000762939453,2.6700000762939453,3.982031,30,48,Look at the record,mfa-3.4.1/english_mfa-3.1.0,,ffed0e2c51609586da1cacf91074d31c9b24a664cc0f0ac4c95753b99f08ebe7,,,pending,,,,,pending,
-HwX2H8Z4hY$_$2,1,end_s,3.359999895095825,3.359999895095825,3.982031,30,48,Look at the record,mfa-3.4.1/english_mfa-3.1.0,,ffed0e2c51609586da1cacf91074d31c9b24a664cc0f0ac4c95753b99f08ebe7,,,pending,,,,,pending,
-HwX2H8Z4hY$_$5,0,start_s,0.75,0.75,5.652995,0,65,""" President Ronald Reagan blamed the professional bureaucracy of ",mfa-3.4.1/english_mfa-3.1.0,,3b4b05beee42fdc04ae797a00f817b73445afb81372ea1dd001d6490c526d48f,,,pending,,,,face_crop_fallback,pending,
-HwX2H8Z4hY$_$5,0,end_s,4.389999866485596,4.389999866485596,5.652995,0,65,""" President Ronald Reagan blamed the professional bureaucracy of ",mfa-3.4.1/english_mfa-3.1.0,,3b4b05beee42fdc04ae797a00f817b73445afb81372ea1dd001d6490c526d48f,,,pending,,,,face_crop_fallback,pending,
-HwX2H8Z4hY$_$5,1,start_s,4.389999866485596,4.389999866485596,5.652995,65,74,education,mfa-3.4.1/english_mfa-3.1.0,,3b4b05beee42fdc04ae797a00f817b73445afb81372ea1dd001d6490c526d48f,,,pending,,,,face_crop_fallback,pending,
-HwX2H8Z4hY$_$5,1,end_s,5.544,5.544,5.652995,65,74,education,mfa-3.4.1/english_mfa-3.1.0,,3b4b05beee42fdc04ae797a00f817b73445afb81372ea1dd001d6490c526d48f,,,pending,,,,face_crop_fallback,pending,
-HwX2H8Z4hY$_$6,0,start_s,0.0,0.0,3.358008,0,13,"And in part, ",mfa-3.4.1/english_mfa-3.1.0,,ec51f7cf3b5bfcc137a73def843d53f8e360eff93743637dd0c265be4a05d826,,,pending,,,,,pending,
-HwX2H8Z4hY$_$6,0,end_s,1.1699999570846558,1.1699999570846558,3.358008,0,13,"And in part, ",mfa-3.4.1/english_mfa-3.1.0,,ec51f7cf3b5bfcc137a73def843d53f8e360eff93743637dd0c265be4a05d826,,,pending,,,,,pending,
-HwX2H8Z4hY$_$6,1,start_s,1.4500000476837158,1.4500000476837158,3.358008,13,31,Al Shanker did too,mfa-3.4.1/english_mfa-3.1.0,,ec51f7cf3b5bfcc137a73def843d53f8e360eff93743637dd0c265be4a05d826,,,pending,,,,,pending,
-HwX2H8Z4hY$_$6,1,end_s,2.7899999618530273,2.7899999618530273,3.358008,13,31,Al Shanker did too,mfa-3.4.1/english_mfa-3.1.0,,ec51f7cf3b5bfcc137a73def843d53f8e360eff93743637dd0c265be4a05d826,,,pending,,,,,pending,
-HwX2H8Z4hY$_$9,0,start_s,0.5099999904632568,0.5099999904632568,7.733984,0,42,It is a word which the administrator uses ,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$9,0,end_s,4.28000020980835,4.28000020980835,7.733984,0,42,It is a word which the administrator uses ,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$9,1,start_s,4.28000020980835,4.28000020980835,7.733984,42,89,when he turns around anything which he doesn't ,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$9,1,end_s,6.019999980926514,6.019999980926514,7.733984,42,89,when he turns around anything which he doesn't ,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$9,2,start_s,6.019999980926514,6.019999980926514,7.733984,89,119,like that the teacher is doing,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-HwX2H8Z4hY$_$9,2,end_s,7.636312,7.636312,7.733984,89,119,like that the teacher is doing,mfa-3.4.1/english_mfa-3.1.0,,c9ddf12c1c8221bc72a9168f5958313ff4f708d5dd41a59d63d23e9f2667d48f,,,pending,,,,no_valid_face_in_phrase,pending,
-I_e4mIh0yE$_$1,0,start_s,0.5099999904632568,0.5099999904632568,7.622005,0,45,In the United States we don't punish failure ,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$1,0,end_s,3.140000104904175,3.140000104904175,7.622005,0,45,In the United States we don't punish failure ,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$1,1,start_s,3.569999933242798,3.569999933242798,7.622005,45,88,to the degree to which failure is punished ,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$1,1,end_s,5.980000019073486,5.980000019073486,7.622005,45,88,to the degree to which failure is punished ,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$1,2,start_s,6.130000114440918,6.130000114440918,7.622005,88,98,in Europe.,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$1,2,end_s,6.960000038146973,6.960000038146973,7.622005,88,98,in Europe.,mfa-3.4.1/english_mfa-3.1.0,,45c30b8551611f02a769459483ca858bd1c57454301a5d680d7f031fe7e9e962,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,0,start_s,0.5099999904632568,0.5099999904632568,9.163021,0,57,"It's perceived that you have actually learned something, ",mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,0,end_s,3.2899999618530273,3.2899999618530273,9.163021,0,57,"It's perceived that you have actually learned something, ",mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,1,start_s,3.319999933242798,3.319999933242798,9.163021,57,76,over the course of ,mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,1,end_s,4.489999771118164,4.489999771118164,9.163021,57,76,over the course of ,mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,2,start_s,5.03000020980835,5.03000020980835,9.163021,76,90,"your carreer, ",mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,2,end_s,6.449999809265137,6.449999809265137,9.163021,76,90,"your carreer, ",mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,3,start_s,6.449999809265137,6.449999809265137,9.163021,90,132,and that you won't make the mistake twice.,mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-I_e4mIh0yE$_$3,3,end_s,8.470000267028809,8.470000267028809,9.163021,90,132,and that you won't make the mistake twice.,mfa-3.4.1/english_mfa-3.1.0,,c1a7d6a061d56445da31f6202516b0089fabbed56d441467059a7f455e0b376c,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,0,start_s,0.9399999976158142,0.9399999976158142,9.3,0,6,"Okay, ",mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,0,end_s,1.2699999809265137,1.2699999809265137,9.3,0,6,"Okay, ",mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,1,start_s,1.2699999809265137,1.2699999809265137,9.3,6,51,what happens at this point after we've taken ,mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,1,end_s,4.039999961853027,4.039999961853027,9.3,6,51,what happens at this point after we've taken ,mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,2,start_s,4.039999961853027,4.039999961853027,9.3,51,85,"this brief walk down memory lane, ",mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,2,end_s,6.420000076293945,6.420000076293945,9.3,51,85,"this brief walk down memory lane, ",mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,3,start_s,6.769999980926514,6.769999980926514,9.3,85,117,is the presentation of the gift.,mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$0,3,end_s,8.739999771118164,8.739999771118164,9.3,85,117,is the presentation of the gift.,mfa-3.4.1/english_mfa-3.1.0,,849e690ec2e6da1d13df3dbd2511cd2cd79bf2ae17588d97ea8a15e044f27f24,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,0,start_s,0.0,0.0,5.430013,0,3,It ,mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,0,end_s,0.5699999928474426,0.5699999928474426,5.430013,0,3,It ,mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,1,start_s,1.0199999809265137,1.0199999809265137,5.430013,3,40,"just needs to be a simple statement, ",mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,1,end_s,3.2300000190734863,3.2300000190734863,5.430013,3,40,"just needs to be a simple statement, ",mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,2,start_s,3.549999952316284,3.549999952316284,5.430013,40,70,and then you present the gift.,mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$13,2,end_s,4.71999979019165,4.71999979019165,5.430013,40,70,and then you present the gift.,mfa-3.4.1/english_mfa-3.1.0,,b74789c287e9f5147f0808d3322ba610b5d24a84294d69de4f8b7ee819ba86ce,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,0,start_s,0.49000000953674316,0.49000000953674316,10.516992,0,38,Maybe you could find a picture of the ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,0,end_s,2.619999885559082,2.619999885559082,10.516992,0,38,Maybe you could find a picture of the ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,1,start_s,2.619999885559082,2.619999885559082,10.516992,38,85,couple from their wedding or sometime in their ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,1,end_s,5.610000133514404,5.610000133514404,10.516992,38,85,couple from their wedding or sometime in their ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,2,start_s,5.610000133514404,5.610000133514404,10.516992,85,91,"life, ",mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,2,end_s,6.139999866485596,6.139999866485596,10.516992,85,91,"life, ",mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,3,start_s,6.139999866485596,6.139999866485596,10.516992,91,132,or maybe even a current picture and have ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,3,end_s,8.4399995803833,8.4399995803833,10.516992,91,132,or maybe even a current picture and have ,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,4,start_s,8.4399995803833,8.4399995803833,10.516992,132,160,it put in a beautiful frame.,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-MeTTeMJBNc$_$7,4,end_s,9.869999885559082,9.869999885559082,10.516992,132,160,it put in a beautiful frame.,mfa-3.4.1/english_mfa-3.1.0,,1f10e439b803680dc34a42c61811a365c962426b9c98c7d11de909b6439e5db2,,,pending,,,,,pending,
-NFrJFQijFE$_$1,0,start_s,0.0,0.0,5.746,0,93,Structural mounts inside have to be properly stress analyzed so we make sure all that happens,clip-context/mfa-primary-unavailable,,5de962c5d29778c6400fbf5ee2fe4b5ee0e42cc5c40f89ac7e37ca1fb9c4ef11,,,pending,,,,speech_timing_not_observable;clip_context;text_audio_alignment_unavailable;no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$1,0,end_s,5.746,5.746,5.746,0,93,Structural mounts inside have to be properly stress analyzed so we make sure all that happens,clip-context/mfa-primary-unavailable,,5de962c5d29778c6400fbf5ee2fe4b5ee0e42cc5c40f89ac7e37ca1fb9c4ef11,,,pending,,,,speech_timing_not_observable;clip_context;text_audio_alignment_unavailable;no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,0,start_s,0.0,0.0,6.856,0,54,So we coordinate with all the proper technical fields ,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,automatic_quality_merge;no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,0,end_s,4.329999923706055,4.329999923706055,6.856,0,54,So we coordinate with all the proper technical fields ,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,automatic_quality_merge;no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,1,start_s,4.329999923706055,4.329999923706055,6.856,54,86,to get ready for the instrument ,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,1,end_s,5.630000114440918,5.630000114440918,6.856,54,86,to get ready for the instrument ,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,2,start_s,6.179999828338623,6.179999828338623,6.856,86,100,to arrive here,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,no_valid_face_in_phrase,pending,
-NFrJFQijFE$_$2,2,end_s,6.698,6.698,6.856,86,100,to arrive here,mfa-3.4.1/english_mfa-3.1.0,,82ca6b24f7ff608c023f769bdb39a799f17de0666a962948c3a5db1f055e85e9,,,pending,,,,no_valid_face_in_phrase,pending,
-RfYyzHpjk4$_$11,0,start_s,0.6000000238418579,0.6000000238418579,5.238997,0,30,"So get your friends lined up, ",mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$11,0,end_s,2.390000104904175,2.390000104904175,5.238997,0,30,"So get your friends lined up, ",mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$11,1,start_s,2.390000104904175,2.390000104904175,5.238997,30,77,get your business colleagues lined up and have ,mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$11,1,end_s,4.039999961853027,4.039999961853027,5.238997,30,77,get your business colleagues lined up and have ,mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$11,2,start_s,4.039999961853027,4.039999961853027,5.238997,77,89,a good time.,mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$11,2,end_s,4.539999961853027,4.539999961853027,5.238997,77,89,a good time.,mfa-3.4.1/english_mfa-3.1.0,,6a8bd96c4a4c872b6b7335a532d6d52ca56bf09188c3c0df7f37f9b83d03b2c9,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,0,start_s,0.47999998927116394,0.47999998927116394,5.516016,0,38,You can make a conference call but it ,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,0,end_s,1.75,1.75,5.516016,0,38,You can make a conference call but it ,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,1,start_s,1.75,1.75,5.516016,38,69,"takes quite a bit of planning, ",mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,1,end_s,2.8499999046325684,2.8499999046325684,5.516016,38,69,"takes quite a bit of planning, ",mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,2,start_s,2.8499999046325684,2.8499999046325684,5.516016,69,108,well not a lot of planning it's pretty ,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,face_crop_fallback,pending,
-RfYyzHpjk4$_$2,2,end_s,4.28000020980835,4.28000020980835,5.516016,69,108,well not a lot of planning it's pretty ,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,face_crop_fallback,pending,
-RfYyzHpjk4$_$2,3,start_s,4.28000020980835,4.28000020980835,5.516016,108,119,easy to do.,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$2,3,end_s,4.869999885559082,4.869999885559082,5.516016,108,119,easy to do.,mfa-3.4.1/english_mfa-3.1.0,,24afcb07586a04797a3f54703121d2d4c4f9eb69f3015ee40a5ba262a1c4f4e8,,,pending,,,,,pending,
-RfYyzHpjk4$_$8,0,start_s,0.0,0.0,4.588997,0,13,"It's pretty, ",mfa-3.4.1/english_mfa-3.1.0,,856b435453bd1b1a99a3ae53d26b484a608a7e7df76a7c617aa7301d9a037018,,,pending,,,,automatic_quality_merge,pending,
